,T0,T1,T2,T3,Text
1870997,Is it a good practice to write subqueries in MySQL? I am writing the following sub query for some project specific purpose: SELECT count(*) from table1 WHERE userB='$p' AND userA IN (SELECT userB FROM table1 WHERE userA='$row[username]') I was curious if this was the best practice when doing it in PHP or should I resort to the conventional way of first getting the subquery result and then counting the records? In general most databases perform better with left joins (which your query could be converted to) than subqueries. Joins in general but there are caveats  Worth noting that subqueries are only available in MySql 4.1 and higher. While ideally everyone should be on MySql 5 some users are stuck with what their host offers (I have been stung by this a few times).  I agree with Ted left join will be faster. and its easier to read too. also dont use count(*) use count(id)  As long as the subquery doesn't cause a performance hit I think it's better to stick to one query. It will minimize the code you have to write and maintain which is almost always a good thing.  I was curious if this was the best practice when doing it in PHP or should I resort to the conventional way of first getting the subquery result and then counting the records? Leaving the SQL query in PHP or stored procedure holy war aside less trips to the database is the best practice. There's time to the database & back that can never be recouped and separating the queries runs the risk of data changing in between the queries. Can the query itself be optimized? In this example potentially yes: SELECT COUNT(*) FROM TABLE t JOIN TABLE t2 ON t2.userB = t.userA AND t2.userA = '$row[username]' WHERE t.userB = '$p' If you really want to be sure about query performance you'll have to get familiar with generating an explain plan & interpreting the output to tune the query. What's an Explain Plan? The MySQL explain plan shows how the MySQL query optimizer has decided to run a SELECT statement in order to best access the data that's been requested. How Do I Generate an Explain Plan? In MySQL you just have to add the keyword explain to the SELECT query before the SELECT keyword. IE: EXPLAIN SELECT COUNT(*) FROM TABLE t JOIN TABLE t2 ON t2.userB = t.userA AND t2.userA = '$row[username]' WHERE t.userB = '$p' Probably should have mentioned this earlier but you don't want to run this from within PHP because it won't return what you queried for. Use whatever SQL IDE like PHPMyAdmin/etc. I've Gots My Explain Plan But What Does it Mean?! The MySQL EXPLAIN documentation is a good place to read up on each column that is returned & what the column represents. EXPLAIN SELECT * FROM OMG Ponies; +1,php sql mysql database query-optimization,2.905389602007148E-4,4.7381491318422E-4,0.99887193473117,3.637113954449273E-4
1270517,"Porting project to my laptop results in a blank screen So I'm making something in openGL using SDL. I'm about to take a long flight and I can't seem to get the project to work on my laptop. I've used SDL on my laptop before so I'm left thinking it is openGL's fault. The laptop is on win xp pro and has an intel 945 graphics ""card."" I've tried updating the drivers but to no avail. The images I'm using can't be the problem because I have it coded so the program closes if it can't locate the file. Also I get no errors at all when compiling it just creates the window and instead of all my images I get white. Just white. Any ideas? Please I don't want to be on this 5 hr flight and go stir crazy =/ Do the SDL NeHe (http://nehe.gamedev.net/lesson.asp?index=02) demos work? You might need to provide a bit more info but at a guess I'd say your textures are invalid. OpenGL draws white when there is a texture problem. Possible reasons are... Image size is bigger than the max texture size of the graphics chip Image isn't power of 2 and the card doesn't support rectangular textures. You have run out of texture memory. Your texture env isn't supported by the graphics chip eg. unsupported format. You aren't drawing what you think you are drawing eg a white quad on a white background in the position you think you are drawing it ie you're looking in the wrong direction. Programmer error. Try drawing a single 128x128 texture on a single quad with a glcolor of purple and a clear colour of orange. This will eliminate most of the above problems and give you something to debug. It's been a while but maybe this can help someone else. I knew about the power of 2 however it slipped my mind that my desktop has a much new/better gfx card than my laptop does. So while my desktop could compensate for the non-power-of-2-sizes my laptop's gfx card could not.",c++ gui opengl sdl,0.929379440888708,0.0695014051632116,5.896349737935049E-4,5.295189742867507E-4
911871,"Detect if a NumPy array contains at least one non-numeric value? I need to write a function which will detect if the input contains at least one value which is non-numeric. If a non-numeric value is found I will raise an error (because the calculation should only return a numeric value). The number of dimensions of the input array is not known in advance - the function should give the correct value regardless of ndim. As an extra complication the input could be a single float or numpy.float64 or even something oddball like a zero-dimensional array. The obvious way to solve this is to write a recursive function which iterates over every iterable object in the array until it finds a non-iterabe. It will apply the numpy.isnan() function over every non-iterable object. If at least one non-numeric value is found then the function will return False immediately. Otherwise if all the values in the iterable are numeric it will eventually return True. That works just fine but it's pretty slow and I expect that NumPy has a much better way to do it. What is an alternative that is faster and more numpyish? Here's my mockup: def contains_nan( myarray ): """""" @param myarray : An n-dimensional array or a single float @type myarray : numpy.ndarray numpy.array float @returns: bool Returns true if myarray is numeric or only contains numeric values. Returns false if at least one non-numeric value exists Not-A-Number is given by the numpy.isnan() function. """""" return True Your description for `contains_nan` looks suspicious: ""Returns false if at least one non-numeric value exists"". I would have expected `contains_nan` to return `True` if the array contains NaN. With numpy 1.3 or svn you can do this In [1]: a = arange(10000.).reshape(100100) In [3]: isnan(a.max()) Out[3]: False In [4]: a[5050] = nan In [5]: isnan(a.max()) Out[5]: True In [6]: timeit isnan(a.max()) 10000 loops best of 3: 66.3 ��s per loop The treatment of nans in comparisons was not consistent in earlier versions.  This should be faster than iterating and will work regardless of shape. numpy.isnan(myarray).any() Edit: 30x faster: import timeit s = 'import numpy;a = numpy.arange(10000.).reshape((100100));a[1010]=numpy.nan' ms = [ 'numpy.isnan(a).any()' 'any(numpy.isnan(x) for x in a.flatten())'] for m in ms: print "" %.2f s"" % timeit.Timer(m s).timeit(1000) m Results:  0.11 s numpy.isnan(a).any() 3.75 s any(numpy.isnan(x) for x in a.flatten()) Bonus: it works fine for non-array NumPy types: >>> a = numpy.float64(42.) >>> numpy.isnan(a).any() False >>> a = numpy.float64(numpy.nan) >>> numpy.isnan(a).any() True with numpy 1.7 the flatten() version is only twice as fast as the first one",python numpy,3.385422625479878E-4,5.520993557199687E-4,4.719186396459998E-4,0.998637439742086
1698036,"Convert little endian string to integer I have read samples out of a wave file using the wave module but it gives the samples as a string it's out of wave so it's little endian (for example '`\x00'). What is the easiest way to convert this into a python integer or a numpy.int16 type? (It will eventually become a numpy.int16 so going directly there is fine). Code needs to work on little endian and big endian processors. The general case is: http://stackoverflow.com/questions/444591/convert-a-string-of-bytes-into-an-int-python struct is fine if you have to convert one or a small number of 2-byte strings to integers but array and numpy itself are better options. Specifically numpy.fromstring (called with the appropriate dtype argument) can directly convert the bytes from your string to an array of (whatever that dtype is). (If numpy.little_endian is false you'll then have to swap the bytes -- see here for more discussion but basically you'll want to call the byteswap method on the array object you just built with fromstring). This is really good to know as well I'm going to go with the struct solution though so that I don't need to worry about correcting endianess manually. If you're in no hurry or have very few data points that's fine. Otherwise you _can_ codify endianness as a string as part of the `dtype` (I don't know the details offhand though).  The struct module converts packed data to Python values and vice-versa. >>> import struct >>> struct.unpack(""<h"" ""\x00\x05"") (1280) >>> struct.unpack(""<h"" ""\x00\x06"") (1536) >>> struct.unpack(""<h"" ""\x01\x06"") (1537) ""h"" means a short int or 16-bit int. ""<"" means use little-endian.",python numpy wav,6.999264825225381E-4,0.001141449688271229,9.75678342190512E-4,0.9971829454870158
147802,Why does Swing in my Java Applet flicker on fast mouse over? I made a Java Applet with some Standard GUI Components on it. I used the MigLayout Manager. If I move the mouse slowly over the various GUI Components everything appears to be fine but if I move the mouse fast it flickers. What could make that nasty ugly redraw? (Core 2 Duo 6300 2GB Ram Windows XP) One thought would be to check your code (and/or the MigLayout code) for unnecessary repaint() operations. Custom UIs and layouts can cause weird problems sometimes... You're right. Thanks. I found out that I used a custom component which registered a MouseListener.  I found the bugger: I used a custom ClosableTabbedPaint Class.  you could use double buffering in java applet to improve screen refreshing speed. ask more if details needed.. According to http://java.sun.com/products/jfc/tsc/articles/painting/ double buffering is ENABLED BY DEFAULT for all Swing components.,java swing applet,0.22933878978000316,0.7685372573296727,0.0011190211221370702,0.0010049317681870473
2226997,"query_cache_min_res_unit; What is it and what does it do? I am setting up cache in MySQL. Could someone please explain query_cache_min_res_unit? What does it do etc? I have read the manual and it doesn't explain so good. Details are appreciated... Or examples... Thanks query_cache_min_res_unit is a variable which may be used for optimization queries depending on large of result sets you may be working with. By definition the value is the minimum amount of memory MySQL will allocate to store a query. You would want the this value to be roughly the average query size. Each database has different values for the minimum depending on how large of sets you are working with. Here is mine: mysql> show variables like ""query%""; +------------------------------+---------+ | Variable_name | Value | +------------------------------+---------+ | query_alloc_block_size | 8192 | | query_cache_limit | 1048576 | | query_cache_min_res_unit | 4096 | | query_cache_size | 0 | | query_cache_type | ON | | query_cache_wlock_invalidate | OFF | | query_prealloc_size | 8192 | +------------------------------+---------+ 7 rows in set (0.25 sec) As you can see my minimum value is 4096 bytes. As a follow-up you can read more at Optimizing the MySQL Query Cache Thanks I think I understand. That article was good! Btw I think that the numbers in the variables are bytes not KB... I'm not sure though... Thanks :) You might be correct I'll edit it anyways because now I am doubtful myself. the query cache allocates blocks with a minimum size given by the query_cache_min_res_unit system variable. When a query is executed the last result block is trimmed to the actual data size so that unused memory is freed. If you do click through to the linked article; note the comments at the bottom!",php sql mysql database caching,4.6279609329556254E-4,7.547342036859596E-4,0.9982031180980471,5.793516049713449E-4
1966207,"Converting NumPy array into Python List structure? How do I convert a NumPy array to a Python List (for example [[123][456]] ) and do it reasonably fast? Arrays are *already* array_like as are lists. Do you mean ""how do I convert an array to a list""? classic SO crankiness directly above! Use tolist(): import numpy as np >>> np.array([[123][456]]).tolist() [[1 2 3] [4 5 6]]  NumPy arrays have a tolist method: In [1]: arr=np.array([[123][456]]) In [2]: arr.tolist() Out[2]: [[1 2 3] [4 5 6]]",python numpy,0.0016807019269030855,0.002740911707792976,0.002342852443369862,0.9932355339219341
893657,"How do I calculate r-squared using Python and Numpy? I'm using Python and Numpy to calculate a best fit polynomial of arbitrary degree. I pass a list of x values y values and the degree of the polynomial I want to fit (linear quadratic etc.). This much works but I also want to calculate r (coefficient of correlation) and r-squared(coefficient of determination). I am comparing my results with Excel's best-fit trendline capability and the r-squared value it calculates. Using this I know I am calculating r-squared correctly for linear best-fit (degree equals 1). However my function does not work for polynomials with degree greater than 1. Excel is able to do this. How do I calculate r-squared for higher-order polynomials using Numpy? Here's my function: import numpy # Polynomial Regression def polyfit(x y degree): results = {} coeffs = numpy.polyfit(x y degree) # Polynomial Coefficients results['polynomial'] = coeffs.tolist() correlation = numpy.corrcoef(x y)[01] # r results['correlation'] = correlation # r-squared results['determination'] = correlation**2 return results @leif -- The request boils down to ""do it like Excel does"". I'm getting the feeling from these answers that the users may be reading too much into the r-squared value when using a non-linear best-fit curve. Nonetheless I'm not a math wizard and this is the requested functionality. Note: you use the degree only in the calculation of coeffs. tydok is correct. You are calculating the correlation of x and y and r-squared for y=p_0 + p_1 * x. See my answer below for some code that should work. If you don't mind me asking what is your ultimate goal? Are you doing model selection (choosing what degree to use)? Or something else? I have been using this successfully where x and y are array-like. def rsquared(x y): """""" Return R^2 where x and y are array-like."""""" slope intercept r_value p_value std_err = scipy.stats.linregress(x y) return r_value**2  From the numpy.polyfit documentation it is fitting linear regression. Specifically numpy.polyfit with degree 'd' fits a linear regression with the mean function E(y|x) = p_d * x**d + p_{d-1} * x **(d-1) + ... + p_1 * x + p_0 So you just need to calculate the R-squared for that fit. The wikipedia page on linear regression gives full details. You are interested in R^2 which you can calculate in a couple of ways the easisest probably being SST = Sum(i=1..n) (y_i - y_bar)^2 SSReg = Sum(i=1..n) (y_ihat - y_bar)^2 Rsquared = SSReg/SST Where I use 'y_bar' for the mean of the y's and 'y_ihat' to be the fit value for each point. I'm not terribly familiar with numpy (I usually work in R) so there is probably a tidier way to calculate your R-squared but the following should be correct import numpy # Polynomial Regression def polyfit(x y degree): results = {} coeffs = numpy.polyfit(x y degree) # Polynomial Coefficients results['polynomial'] = coeffs.tolist() # r-squared p = numpy.poly1d(coeffs) # fit values and mean yhat = p(x) # or [p(z) for z in x] ybar = numpy.sum(y)/len(y) # or sum(y)/len(y) ssreg = numpy.sum((yhat-ybar)**2) # or sum([ (yihat - ybar)**2 for yihat in yhat]) sstot = numpy.sum((y - ybar)**2) # or sum([ (yi - ybar)**2 for yi in y]) results['determination'] = ssreg / sstot return results Thank you this explanation is very clear to me. I'm going to try this one out. No problem glad to help. Exactly what I was looking for. I just want to point out that using the numpy array functions instead of list comprehension will be much faster e.g. numpy.sum((yi - ybar)**2) and easier to read According to wiki page http://en.wikipedia.org/wiki/Coefficient_of_determination the most general definition of R^2 is `R^2 = 1 - SS_err/SS_tot` with `R^2 = SS_reg/SS_tot` being just a special case.  The wikipedia article on r-squareds suggests that it may be used for general model fitting rather than just linear regression.  R-squared is a statistic that only applies to linear regression. Essentially it measures how much variation in your data can be explained by the linear regression. So you calculate the ""Total Sum of Squares"" which is the total squared deviation of each of your outcome variables from their mean. . . \sum_{i}(y_{i} - y_bar)^2 where y_bar is the mean of the y's. Then you calculate the ""regression sum of squares"" which is how much your FITTED values differ from the mean \sum_{i}(yHat_{i} - y_bar)^2 and find the ratio of those two. Now all you would have to do for a polynomial fit is plug in the y_hat's from that model but it's not accurate to call that r-squared. Here is a link I found that speaks to it a little. This seems to be the root of my problem. How does Excel get a different r-squared value for a polynomial fit vs. a linear regression then? are you just giving excel the fits from a linear regression and the fits from a polynomial model? It's going to calculate the rsq from two arrays of data and just assume that you're giving it the fits from a linear model. What are you giving excel? What is the 'best fit trendline' command in excel? It's part of the graphing functions of Excel. You can plot some data right-click on it then choose from several different types of trend lines. There is the option to see the equation of the line as well as an r-squared value for each type. The r-squared value is also different for each type. @Travis Beale -- you are going to get a different r-squared for each different mean function you try (unless two models are nested and the extra coeffecients in the larger model all work to be 0). So of course Excel gives a different r-squared values. @Baltimark -- this is linear regression so it is r-squared.  A very late reply but just in case someone needs a ready function for this: scipy.stats.stats.linregress i.e. slope intercept r_value p_value std_err = scipy.stats.linregress(x y) as in @Adam Marples's answer. It's reasonable to analyze with *coefficient of correlation* and then to do the bigger job *regression*.",python math statistics numpy curve-fitting,1.400004187441512E-4,2.2831459920964934E-4,1.951567484258927E-4,0.9994365282336204
367565,How do I build a numpy array from a generator? How can I build a numpy array out of a generator object? Let me illustrate the problem: >>> import numpy >>> def gimme(): ... for x in xrange(10): ... yield x ... >>> gimme() <generator object at 0x28a1758> >>> list(gimme()) [0 1 2 3 4 5 6 7 8 9] >>> numpy.array(xrange(10)) array([0 1 2 3 4 5 6 7 8 9]) >>> numpy.array(gimme()) array(<generator object at 0x28a1758> dtype=object) >>> numpy.array(list(gimme())) array([0 1 2 3 4 5 6 7 8 9]) In this instance gimme() is the generator whose output I'd like to turn into an array. However the array constructor does not iterate over the generator it simply stores the generator itself. The behaviour I desire is that from numpy.array(list(gimme())) but I don't want to pay the memory overhead of having the intermediate list and the final array in memory at the same time. Is there a more space-efficient way? This is an interesting issue. I came accross this by `from numpy import *; print any(False for i in range(1))` - which shadows the built-in [`any()`](http://docs.python.org/library/functions.html#any) and produces the opposite result (as I know now). @moooeeeep that's terrible. if `numpy` can't (or doesn't want to) to treat generators as Python does at least it should raise an exception when it receives a generator as an argument. @max I stepped on exact same mine. Apparently this was raised [on the NumPy list](http://thread.gmane.org/gmane.comp.python.numeric.general/47681/focus=47702) (and [earlier](http://thread.gmane.org/gmane.comp.python.numeric.general/13197)) concluding that this will not be changed to raise exception and one should always use namespaces. Numpy arrays require their length to be set explicitly at creation time unlike python lists. This is necessary so that space for each item can be consecutively allocated in memory. Consecutive allocation is the key feature of numpy arrays: this combined with native code implementation let operations on them execute much quicker than regular lists. Keeping this in mind it is technically impossible to take a generator object and turn it into an array unless you either: (a) can predict how many elements it will yield when run: my_array = numpy.zeros(predict_length()) for i el in enumerate(gimme()): my_array[i] = el (b) are willing to store its elements in an intermediate list : my_array = numpy.array(list(gimme())) (c) can make two identical generators run through the first one to find the total length initialize the array and then run through the generator again to find each element: length = sum(1 for el in gimme()) my_array = numpy.zeros(length) for i el in enumerate(gimme()): my_array[i] = el (a) is probably what you're looking for. (b) is space inefficient and (c) is time inefficient (you have to go through the generator twice). Thanks that makes alot of sense. The builtin `array.array` is a contiguous non-linked list and you can simply `array.array('f' generator)`. To say say it's impossible is misleading. It's just dynamic allocation. Why numpy.array doesn't do the memory allocation the same way as the builtin array.array as Cuadue says. What is the tradeof? I ask because there is contiguous allocated memory in both examples. Or not? numpy assumes its array sizes to not change. It relies heavily on different views of the same chunk of memory so allowing arrays to be expanded and reallocated would require an additional layer of indirection to enable views for example.  One google behind this stackoverflow result I found that there is a numpy.fromiter(data dtype count). The default count=-1 takes all elements from the iterable. It requires a dtype to be set explicitly. In my case this worked: numpy.fromiter(something.generate(from_this_input) float) Interesting I shall try it the next time I need it. how would you apply this to the question? `numpy.fromiter(gimme() float count=-1)` does not work. What does `something` stand for? something.generate is just the name of the generator @Matthias009 `numpy.fromiter(gimme() float count=-1)` works for me. A thread explaining why `fromiter` only works on 1D arrays: http://mail.scipy.org/pipermail/numpy-discussion/2007-August/028898.html. fwiw `count=-1` does not need to be specified as it is the default.  Somewhat tangential but if your generator is a list comprehension you can use numpy.where to more effectively get your result (I discovered this in my own code after seeing this post),python numpy generator,1.8263599860876092E-4,0.07086174724406448,2.5458957875788986E-4,0.928701027178569
1564000,List of tuples to Numpy recarray Given a list of tuples where each tuple represents a row in a table e.g. tab = [('a'1)('b'2)] Is there an easy way to convert this to a record array? I tried np.recarray(tabdtype=[('name'str)('value'int)]) which doesn't seem to work. try np.rec.fromrecords(tab) rec.array([('a' 1) ('b' 2)] dtype=[('f0' '|S1') ('f1' '<i4')]),python numpy,0.002114254559358126,0.0034479552752565657,0.002947212935862651,0.9914905772295226
538810,How do I get the current mouse position in C++ / OpenGL? I know that I can use a Mouse callback function for when a user clicks the mouse but what if I want to know the current x/y position without the user clicking? Will I have to use a different callback that gets called on any mouse movement and keep track of the x/y myself or is there a function I can call within GLUT/OpenGL to get it? This is more related to glut than OpenGL. Things like mouse position are usually handled by the OS and have little to do with either OpenGL or C++. Register a glutPassiveMotionFunc callback function See info about callbacks @crashmstr Now? It is working now.  You need to use the glutMotionFunc/glutPassiveMotionFunc callback to track mouse movement independent of mouse clicks. 7.6 glutMotionFunc glutPassiveMotionFunc,c++ opengl mouse glut,0.2992878834393909,0.6974802754512053,0.0017027206588664451,0.0015291204505375492
71842,"How can I detect from a Swing app that the PC is being shut-down? Well behaved windows programs need to allow users to save their work when they are shutting the PC down. How can I make my app detect the shutdown event? Any solution should allow the user to abort the shutdown if user selects say ""Cancel"". The normal Swing window closing hook doesn't work nor does adding a shutdown hook. On testing the methods of WindowListener (windowClosingwindowClosed etc) do not get called. The answer I have accepted requires the use of platform specific code (JNI to register for WM_QUERYENDSESSION ). Isn't this a bug on Swing? See http://forums.sun.com/thread.jspa?threadID=481807&messageID=2246870 Are you using the shutdown hook from java.lang.runtime ? Write some JNI code to WM_QUERYENDSESSION message. You can get details for this from the MSDN documentation or by googling it. If you don't want to write too much C++ code to do this I can recommend the JNA library click here. Which gives you some nice Java abstractions for C code.  Look for signal handling in java. when Windows closes it will send a signal to the application asking it to terminate most likely a sigterm see here for more about this (I am not the owner of the website)  The above seems to be the better answer. I can't find any good information on detecting window shutdown events. I guess the best possible method would be to detect weather your application is trying to close using a window closing event or the like then ask the question. http://www.javalobby.org/java/forums/t17933  how-do-i-get-my-java-application-to-shutdown-nicely-in-windows That might be of help",java swing operating-system,5.906411065800807E-4,0.9978466268993978,8.23337521993342E-4,7.393944720287077E-4
304663,"How can I validate parameters without creating a separate dialog? I'm going to make an application (in Swing) that uses a tree to visualize a data structure (JTree). A tree will be on the left side of a window. The user will be able to browse a tree. The parameters of every tree node will be displayed on the right side of the window. The example windows will be looking like this =========================== | tree panel | data panel | | | | | | | | | | --------------------------- The problem arises when a user wants to change that data. when should I validate them ? The easy approach is to open a new modal dialog (JDialog) and let the user to change this data in it. Validation of data would take place in an ""ok"" button listener method but this is a little clunky. I would like to allow the user to edit those data right in the data panel. In that case when should I validate them? Is there a pattern of such solution in Swing? Or any online tutorial how to do it? Thanks in advance. what about ""save"" button in data panel? ;) I'm not totally sure what you're after but.. You could maybe add this ""ok"" button (or ""commit changes"" or whatever) to data panel and when the button would be pressed you would validate the data and save the changes if the changes are valid? (So you'd have editable components at the data panel) Edit: if this wasn't good could you clarify me a bit: Is the data panel showing data for one item of the tree at time? What kind of data is there to change (and to validate) Anyway if you want to validate straight the changes made to an edit component (for example JTextField) you can use for example Formatted text fields see How to Use Formatted Text Fields For more general validating see InputVerifier More ideas see Validating Numerical Input in a JTextField (concentrates of numerical input but usable for other purposes also)  Dialogs are bad. Immediately discard any complete nonsense input immediately. For instance typing a letter in the numerical field (use Document filters). Don't beep. Don't require any particular commit step. You may have retain partially entered data.",java validation swing,4.5008883715204047E-4,0.8793762521519234,6.274115088320258E-4,0.11954624750209268
2797360,"DB Cursor fetching in Web Applications I never understood this: in web development whe[n|re] does it make sense to fetch results one by one? I mean why should I use PDOStatement->fetch*() when I can use PDOStatement->fetchAll()? http://stackoverflow.com/questions/2770630/pdofetchall-vs-pdofetch-in-a-loop fetchAll() will fetch all the results into one big array. With very large result sets it could exceed the PHP script's memory limit. A pure fetch() will fetch each record one by one neutralizing that danger. That's the only reason not to use fetchAll() I can think of. Sure but we usually don't emit SQL statements like `SELECT * FROM oneMillionRowsTable` without a limit clause at least I've never seen a query like that in web applications. @Alix neither have I but it is not entirely unthinkable to happen. I prefer the `fetch` variant out of a general sense of ""My PHP script's memory is more limited than that of the mySQL server"". It could be though that `fetchAll` is faster because it talks to the server only once - I don't know I've never measured it. Thanks Pekka. =)",php sql mysql pdo database,7.652796175992753E-4,0.032371837765306784,0.9659048668059603,9.580158111335735E-4
1450023,"openGL and STL? I am using openGL and am currently passing it a vertex array. The problem is that I have to create many vertices and add them in between one another (for order). This means that using a regular array is pretty annoying/inefficient. I want to use a data structure from STL so that I can efficiently (and easily) put new vertices at any index. The problem is that openGL expects a regular array. Does anyone know how to go about this? Is there an easy way to convert from an STL vector to an array? I am using openGL 1.1 Thanks vector<int> array; ..... functionThatAcceptsArray(&array[0]); // yes this is standard  It depends on how much control you need over your intermediate data representations and how much you are able to precalculate. For a compromise between freedom and memory usage read about the Winged Edge data structure. The structure allows quick access and traversal between vertices edges and faces and works like a doubled linked-list. If you implement the concept and make an iterator implementation for it you can use std::copy to copy the data into any STL container. As the rest of the folks have already mentioned use std::vector as the final representation when OpenGL needs the data. And lastly: Don't be afraid to have several instances of the same data!  OpenGL requires a contiguous array of elements. For hopefully obvious reasons there is no efficient way to insert a single element into a contiguous array. It is necessarily at least O(N). However you potentially could add N elements in less than the O(N^2) that the vector achieves for N random insertions. For example if you don't actually add new vertices ""at any index"" but always close to the previous one you could add all the elements to a std::list (O(1) per element O(N) total) then copy the std::list to a std::vector. In fact it doesn't have to be the previous element just a previous element so if the order is based on a recursive traversal of some tree then you might still be able to do this. If new vertices are added at an index determined by some linear order then add all the elements to a std::map or std::multi_map (O(log N) per element O(N log N) total) then copy that to a vector. So the lowest-complexity way of doing it depends on how the order is determined. Whether these lower-complexity solutions are actually faster than the vector depends on N. They have much higher overheads (O(N) allocations instead of O(log N) for the vector) so N might have to be pretty big before the asymptotic behaviour kicks in. If you do use either of the solutions I describe then the easy/efficient way to copy either a list or a map to a vector is like this: std::vector<glVertex3f> vec; vec.reserve(listormap.size()); vec.insert(vec.begin() listormap.begin() listormap.end());  You can use a pointer to the first address of the vector as an array pointer. STL vectors are guaranteed to keep their elements in contiguous memory. So you can just do something like: &vertices[0] where vertices is your vector.",c++ opengl stl,0.3273806072276423,4.602198164995874E-4,3.9338265384750127E-4,0.6717657903020107
877479,"What's the simplest way to extend a numpy array in 2 dimensions? I have a 2d array that looks like this: XX xx What's the most efficient way to add an extra row and column: xxy xxy yyy For bonus points I'd like to also be able to knock out single rows and columns so for example in the matrix below I'd like to be able to knock out all of the a's leaving only the x's - specifically I'm trying to delete the nth row and the nth column at the same time - and I want to be able to do this as quickly as possible: xxaxx xxaxx aaaaa xxaxx xxaxx The shortest in terms of lines of code i can think of is for the first question. >>> import numpy as np >>> p = np.array([[12][34]]) >>> p = np.append(p [[56]] 0) >>> p = np.append(p [[7][8][9]]1) >>> p array([[1 2 7] [3 4 8] [5 6 9]]) And the for the second question  p = np.array(range(20)) >>> p.shape = (45) >>> p array([[ 0 1 2 3 4] [ 5 6 7 8 9] [10 11 12 13 14] [15 16 17 18 19]]) >>> n = 2 >>> p = np.append(p[:n]p[n+1:]0) >>> p = np.append(p[...:n]p[...n+1:]1) >>> p array([[ 0 1 3 4] [ 5 6 8 9] [15 16 18 19]])  Answer to the first question: Use numpy.append. http://docs.scipy.org/doc/numpy/reference/generated/numpy.append.html#numpy.append Answer to the second question: Use numpy.delete http://docs.scipy.org/doc/numpy/reference/generated/numpy.delete.html  maybe you need this. >>> x = np.array([1122]) >>> y = np.array([1876]) >>> z = np.array([135]) >>> np.concatenate((xyz)) array([11 22 18 7 6 1 3 5])  Another elegant solution to the first question may be the insert command: p = np.array([[12][34]]) p = np.insert(p 2 values=0 axis=1) # insert values before column 2 Leads to: array([[1 2 0] [3 4 0]]) insert may be slower than append but allows you to fill the whole row/column with one value easily. As for the second question delete has been suggested before: p = np.delete(p 2 axis=1) Which restores the original array again: array([[1 2] [3 4]])  A useful alternative answer to the first question using the examples from tomeedee��s answer would be to use numpy��s vstack and column_stack methods: Given a matrix p >>> import numpy as np >>> p = np.array([ [12]  [34] ]) an augmented matrix can be generated by: >>> p = np.vstack( [ p  [5  6] ] ) >>> p = np.column_stack( [ p  [ 7  8  9 ] ] ) >>> p array([[1 2 7] [3 4 8] [5 6 9]]) These methods may be convenient in practice than np.append() as they allow 1D arrays to be appended to a matrix without any modification in contrast to the following scenario: >>> p = np.array([ [ 1  2 ]  [ 3  4 ]  [ 5  6 ] ] ) >>> p = np.append( p  [ 7  8  9 ]  1 ) Traceback (most recent call last): File ""<stdin>"" line 1 in <module> File ""/usr/lib/python2.6/dist-packages/numpy/lib/function_base.py"" line 3234 in append return concatenate((arr values) axis=axis) ValueError: arrays must have same number of dimensions In answer to the second question a nice way to remove rows and columns is to use logical array indexing as follows: Given a matrix p >>> p = np.arange( 20 ).reshape( ( 4  5 ) ) suppose we want to remove row 1 and column 2: >>> r  c = 1  2 >>> p = p [ np.arange( p.shape[0] ) != r  : ] >>> p = p [ :  np.arange( p.shape[1] ) != c ] >>> p array([[ 0 1 3 4] [10 11 13 14] [15 16 18 19]]) Note - for reformed Matlab users - if you wanted to do these in a one-liner you need to index twice: >>> p = np.arange( 20 ).reshape( ( 4  5 ) ) >>> p = p [ np.arange( p.shape[0] ) != r  : ] [ :  np.arange( p.shape[1] ) != c ] This technique can also be extended to remove sets of rows and columns so if we wanted to remove rows 0 & 2 and columns 1 2 & 3 we could use numpy's setdiff1d function to generate the desired logical index: >>> p = np.arange( 20 ).reshape( ( 4  5 ) ) >>> r = [ 0  2 ] >>> c = [ 1  2  3 ] >>> p = p [ np.setdiff1d( np.arange( p.shape[0] ) r )  : ] >>> p = p [ :  np.setdiff1d( np.arange( p.shape[1] )  c ) ] >>> p array([[ 5 9] [15 19]])  I find it much easier to ""extend"" via assigning in a bigger matrix. E.g. import numpy as np p = np.array([[12] [34]]) g = np.array(range(20)) g.shape = (45) g[0:2 0:2] = p Here are the arrays: p  array([[1 2] [3 4]]) g: array([[ 0 1 2 3 4] [ 5 6 7 8 9] [10 11 12 13 14] [15 16 17 18 19]]) and the resulting g after assignment:  array([[ 1 2 2 3 4] [ 3 4 7 8 9] [10 11 12 13 14] [15 16 17 18 19]])",python arrays math numpy,2.295183098282917E-4,0.009708777444298043,0.00498718015775472,0.9850745240881189
